2024-07-10 02:05:24,656 INFO    StreamThr :29407 [internal.py:wandb_internal():85] W&B internal server running at pid: 29407, started at: 2024-07-10 02:05:24.656109
2024-07-10 02:05:25,567 DEBUG   HandlerThread:29407 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-100-generic-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-07-09T18:05:25.555382', 'startedAt': '2024-07-09T18:05:24.651490', 'docker': None, 'cuda': None, 'args': ('config/train_testgpt.py',), 'state': 'running', 'program': '/media/kingston_shared/thesis/sss/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/ronaldjohnatanoso/sss.git', 'commit': 'a3db77cd94c2a59b8a95a182f32fbd0533690a51'}, 'email': 'ronaldjohnatanoso@gmail.com', 'root': '/media/kingston_shared/thesis/sss', 'host': 'ronald', 'username': 'ronald', 'executable': '/home/ronald/miniconda3/envs/torchenv/bin/python3', 'cpu_count': 12, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3125.3340625, 'min': 400.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3100.0, 'min': 400.0, 'max': 4500.0}, {'current': 3100.0, 'min': 400.0, 'max': 4500.0}, {'current': 3100.0, 'min': 400.0, 'max': 4500.0}, {'current': 3100.0, 'min': 400.0, 'max': 4500.0}, {'current': 3100.0, 'min': 400.0, 'max': 4500.0}, {'current': 3100.0, 'min': 400.0, 'max': 4500.0}, {'current': 3505.345, 'min': 400.0, 'max': 4500.0}, {'current': 3100.0, 'min': 400.0, 'max': 4500.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}, {'current': 3100.0, 'min': 400.0, 'max': 3300.0}], 'disk': {'/': {'total': 459.33729553222656, 'used': 393.2490119934082}}, 'gpu': 'NVIDIA GeForce RTX 3050 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 23.175750732421875}}
2024-07-10 02:05:25,567 INFO    HandlerThread:29407 [system_monitor.py:probe():224] Finished collecting system info
2024-07-10 02:05:25,567 INFO    HandlerThread:29407 [system_monitor.py:probe():227] Publishing system info
2024-07-10 02:05:25,567 DEBUG   HandlerThread:29407 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-10 02:05:26,285 DEBUG   HandlerThread:29407 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-10 02:05:26,286 INFO    HandlerThread:29407 [system_monitor.py:probe():229] Finished publishing system info
2024-07-10 02:05:26,288 DEBUG   SenderThread:29407 [sender.py:send():379] send: files
2024-07-10 02:05:26,288 INFO    SenderThread:29407 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-10 02:05:26,318 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: python_packages
2024-07-10 02:05:26,318 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: stop_status
2024-07-10 02:05:26,318 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: python_packages
2024-07-10 02:05:26,318 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-10 02:05:26,319 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: stop_status
2024-07-10 02:05:26,372 INFO    Thread-12 :29407 [dir_watcher.py:_on_file_created():271] file/dir created: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/wandb-metadata.json
2024-07-10 02:05:26,372 INFO    Thread-12 :29407 [dir_watcher.py:_on_file_created():271] file/dir created: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/conda-environment.yaml
2024-07-10 02:05:26,373 INFO    Thread-12 :29407 [dir_watcher.py:_on_file_created():271] file/dir created: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/requirements.txt
2024-07-10 02:05:26,697 DEBUG   SenderThread:29407 [sender.py:send():379] send: telemetry
2024-07-10 02:05:26,699 DEBUG   SenderThread:29407 [sender.py:send():379] send: exit
2024-07-10 02:05:26,699 INFO    SenderThread:29407 [sender.py:send_exit():586] handling exit code: 1
2024-07-10 02:05:26,699 INFO    SenderThread:29407 [sender.py:send_exit():588] handling runtime: 1
2024-07-10 02:05:26,699 INFO    SenderThread:29407 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-10 02:05:26,699 INFO    SenderThread:29407 [sender.py:send_exit():594] send defer
2024-07-10 02:05:26,699 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,699 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-10 02:05:26,700 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,700 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-10 02:05:26,700 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 1
2024-07-10 02:05:26,700 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,700 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-10 02:05:26,700 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,700 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-10 02:05:26,700 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 2
2024-07-10 02:05:26,700 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,700 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-10 02:05:26,700 INFO    HandlerThread:29407 [system_monitor.py:finish():203] Stopping system monitor
2024-07-10 02:05:26,701 DEBUG   SystemMonitor:29407 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-10 02:05:26,701 DEBUG   SystemMonitor:29407 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-10 02:05:26,701 INFO    HandlerThread:29407 [interfaces.py:finish():200] Joined cpu monitor
2024-07-10 02:05:26,701 DEBUG   SystemMonitor:29407 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-10 02:05:26,701 INFO    HandlerThread:29407 [interfaces.py:finish():200] Joined disk monitor
2024-07-10 02:05:26,723 INFO    HandlerThread:29407 [interfaces.py:finish():200] Joined gpu monitor
2024-07-10 02:05:26,723 INFO    HandlerThread:29407 [interfaces.py:finish():200] Joined memory monitor
2024-07-10 02:05:26,723 INFO    HandlerThread:29407 [interfaces.py:finish():200] Joined network monitor
2024-07-10 02:05:26,724 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,724 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-10 02:05:26,724 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 3
2024-07-10 02:05:26,724 DEBUG   SenderThread:29407 [sender.py:send():379] send: stats
2024-07-10 02:05:26,724 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,724 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-10 02:05:26,725 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,725 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-10 02:05:26,725 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 4
2024-07-10 02:05:26,725 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,725 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-10 02:05:26,725 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,725 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-10 02:05:26,725 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 5
2024-07-10 02:05:26,725 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,725 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-10 02:05:26,725 DEBUG   SenderThread:29407 [sender.py:send():379] send: summary
2024-07-10 02:05:26,726 INFO    SenderThread:29407 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-10 02:05:26,726 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,726 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-10 02:05:26,726 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 6
2024-07-10 02:05:26,726 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,726 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-10 02:05:26,726 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,726 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-10 02:05:26,728 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: status_report
2024-07-10 02:05:26,971 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 7
2024-07-10 02:05:26,971 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:26,971 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-10 02:05:26,972 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:26,972 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-10 02:05:27,231 INFO    wandb-upload_0:29407 [upload_job.py:push():130] Uploaded file /tmp/tmp1ggo23ciwandb/mhb74uji-wandb-metadata.json
2024-07-10 02:05:27,372 INFO    Thread-12 :29407 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/config.yaml
2024-07-10 02:05:27,372 INFO    Thread-12 :29407 [dir_watcher.py:_on_file_created():271] file/dir created: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/output.log
2024-07-10 02:05:27,373 INFO    Thread-12 :29407 [dir_watcher.py:_on_file_created():271] file/dir created: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/wandb-summary.json
2024-07-10 02:05:27,638 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-10 02:05:28,704 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 8
2024-07-10 02:05:28,704 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 02:05:28,704 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:28,704 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-10 02:05:28,704 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:28,705 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-10 02:05:28,705 INFO    SenderThread:29407 [job_builder.py:build():440] Attempting to build job artifact
2024-07-10 02:05:28,705 INFO    SenderThread:29407 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-10 02:05:28,717 INFO    SenderThread:29407 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-10 02:05:28,720 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 9
2024-07-10 02:05:28,720 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:28,720 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-10 02:05:28,721 DEBUG   SenderThread:29407 [sender.py:send():379] send: artifact
2024-07-10 02:05:29,373 INFO    Thread-12 :29407 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/output.log
2024-07-10 02:05:29,639 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-10 02:05:30,280 INFO    SenderThread:29407 [sender.py:send_artifact():1530] sent artifact job-https___github.com_ronaldjohnatanoso_sss.git_train.py - {'id': 'QXJ0aWZhY3Q6OTUwODc0Nzk1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI0Njc0NzExMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTUwODc0Nzk1', 'versionIndex': 3}}}
2024-07-10 02:05:30,280 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:30,280 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-10 02:05:30,280 INFO    SenderThread:29407 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-10 02:05:30,374 INFO    SenderThread:29407 [dir_watcher.py:finish():388] scan: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files
2024-07-10 02:05:30,375 INFO    SenderThread:29407 [dir_watcher.py:finish():402] scan save: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/conda-environment.yaml conda-environment.yaml
2024-07-10 02:05:30,375 INFO    SenderThread:29407 [dir_watcher.py:finish():402] scan save: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/config.yaml config.yaml
2024-07-10 02:05:30,376 INFO    SenderThread:29407 [dir_watcher.py:finish():402] scan save: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/output.log output.log
2024-07-10 02:05:30,377 INFO    SenderThread:29407 [dir_watcher.py:finish():402] scan save: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/requirements.txt requirements.txt
2024-07-10 02:05:30,380 INFO    SenderThread:29407 [dir_watcher.py:finish():402] scan save: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/wandb-metadata.json wandb-metadata.json
2024-07-10 02:05:30,380 INFO    SenderThread:29407 [dir_watcher.py:finish():402] scan save: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/wandb-summary.json wandb-summary.json
2024-07-10 02:05:30,381 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 10
2024-07-10 02:05:30,381 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 02:05:30,381 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:30,381 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-10 02:05:30,383 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:30,383 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-10 02:05:30,383 INFO    SenderThread:29407 [file_pusher.py:finish():169] shutting down file pusher
2024-07-10 02:05:30,639 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-10 02:05:30,640 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 02:05:31,099 INFO    wandb-upload_1:29407 [upload_job.py:push():130] Uploaded file /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/config.yaml
2024-07-10 02:05:31,165 INFO    wandb-upload_3:29407 [upload_job.py:push():130] Uploaded file /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/requirements.txt
2024-07-10 02:05:31,184 INFO    wandb-upload_2:29407 [upload_job.py:push():130] Uploaded file /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/output.log
2024-07-10 02:05:31,194 INFO    wandb-upload_4:29407 [upload_job.py:push():130] Uploaded file /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/wandb-summary.json
2024-07-10 02:05:31,219 INFO    wandb-upload_0:29407 [upload_job.py:push():130] Uploaded file /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/files/conda-environment.yaml
2024-07-10 02:05:31,419 INFO    Thread-11 :29407 [sender.py:transition_state():614] send defer: 11
2024-07-10 02:05:31,420 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:31,420 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-10 02:05:31,420 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:31,420 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-10 02:05:31,420 INFO    SenderThread:29407 [file_pusher.py:join():175] waiting for file pusher
2024-07-10 02:05:31,420 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 12
2024-07-10 02:05:31,420 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:31,420 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-10 02:05:31,421 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:31,421 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-10 02:05:31,421 INFO    SenderThread:29407 [file_stream.py:finish():601] file stream finish called
2024-07-10 02:05:31,640 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-10 02:05:31,661 INFO    SenderThread:29407 [file_stream.py:finish():605] file stream finish is done
2024-07-10 02:05:31,661 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 13
2024-07-10 02:05:31,661 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 02:05:31,661 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:31,661 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-10 02:05:31,661 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:31,662 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-10 02:05:31,662 INFO    SenderThread:29407 [sender.py:transition_state():614] send defer: 14
2024-07-10 02:05:31,662 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: defer
2024-07-10 02:05:31,662 INFO    HandlerThread:29407 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-10 02:05:31,662 DEBUG   SenderThread:29407 [sender.py:send():379] send: final
2024-07-10 02:05:31,662 DEBUG   SenderThread:29407 [sender.py:send():379] send: footer
2024-07-10 02:05:31,662 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: defer
2024-07-10 02:05:31,662 INFO    SenderThread:29407 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-10 02:05:31,662 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-10 02:05:31,662 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: server_info
2024-07-10 02:05:31,662 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-10 02:05:31,663 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 02:05:31,663 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: server_info
2024-07-10 02:05:31,663 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: get_summary
2024-07-10 02:05:31,664 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-10 02:05:31,664 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-10 02:05:31,918 DEBUG   SenderThread:29407 [sender.py:send_request():406] send_request: poll_exit
2024-07-10 02:05:31,919 INFO    MainThread:29407 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-10 02:05:31,919 INFO    MainThread:29407 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-10 02:05:31,920 INFO    MainThread:29407 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-07-10 02:05:31,920 DEBUG   HandlerThread:29407 [handler.py:handle_request():158] handle_request: shutdown
2024-07-10 02:05:31,920 INFO    HandlerThread:29407 [handler.py:finish():882] shutting down handler
2024-07-10 02:05:32,663 INFO    WriterThread:29407 [datastore.py:close():296] close: /media/kingston_shared/thesis/sss/wandb/run-20240710_020524-w3v27hzg/run-w3v27hzg.wandb
2024-07-10 02:05:32,919 INFO    SenderThread:29407 [sender.py:finish():1608] shutting down sender
2024-07-10 02:05:32,919 INFO    SenderThread:29407 [file_pusher.py:finish():169] shutting down file pusher
2024-07-10 02:05:32,919 INFO    SenderThread:29407 [file_pusher.py:join():175] waiting for file pusher
